Time,Xa,Ya,Za,,,,,,,,,,
13.48754448,-0.15,-1.22,-0.32,,,,,,,,,0.035587189,379
13.52313167,-0.25,-0.79,-0.26,,,,,,,,,0.035587189,380
13.55871886,-0.2,-1.28,-0.23,,,,,,,,,0.035587189,381
13.59430605,-0.26,-1.09,-0.19,,,,,,,,,0.035587189,382
13.62989324,-0.24,-0.88,-0.29,,,,,,,,,0.035587189,383
13.66548043,-0.06,-0.81,-0.16,,,,,,,,,0.035587189,384
13.70106762,-0.26,-1.24,-0.16,,,,,,,,,0.035587189,385
13.7366548,-0.08,-1.23,-0.27,,,,,,,,,0.035587189,386
13.77224199,-0.22,-1.15,-0.26,,,,,,,,,0.035587189,387
13.80782918,-0.43,-1.09,-0.06,,,,,,,,,0.035587189,388
13.84341637,-0.18,-0.98,-0.17,,,,,,,,,0.035587189,389
13.87900356,-0.05,-0.97,-0.25,,,,,,,,,0.035587189,390
13.91459075,0.06,-0.95,-0.24,,,,,,,,,0.035587189,391
13.95017794,-0.29,-0.61,-0.22,,,,,,,,,0.035587189,392
13.98576512,-0.03,-1.04,-0.11,,,,,,,,,0.035587189,393
14.02135231,-0.27,-1.34,-0.05,,,,,,,,,0.035587189,394
14.0569395,-0.04,-0.92,-0.19,,,,,,,,,0.035587189,395
14.09252669,-0.02,-1.19,-0.24,,,,,,,,,0.035587189,396
14.12811388,-0.27,-0.91,-0.17,,,,,,,,,0.035587189,397
14.16370107,-0.28,-1.17,-0.15,,,,,,,,,0.035587189,398
14.19928826,-0.12,-1.15,-0.28,,,,,,,,,0.035587189,399
14.23487544,-0.13,-0.84,-0.25,,,,,,,,,0.035587189,400
14.27046263,-0.04,-0.92,-0.16,,,,,,,,,0.035587189,401
14.30604982,-0.25,-1.26,-0.12,,,,,,,,,0.035587189,402
14.34163701,-0.29,-1.05,-0.15,,,,,,,,,0.035587189,403
14.3772242,-0.14,-1.03,-0.26,,,,,,,,,0.035587189,404
14.41281139,0.02,-1.09,-0.23,,,,,,,,,0.035587189,405
14.44839858,-0.27,-1.08,-0.25,,,,,,,,,0.035587189,406
14.48398577,-0.21,-1.14,-0.18,,,,,,,,,0.035587189,407
14.51957295,-0.26,-1.12,-0.31,,,,,,,,,0.035587189,408
14.55516014,-0.11,-1.04,-0.26,,,,,,,,,0.035587189,409
14.59074733,-0.25,-0.93,-0.14,,,,,,,,,0.035587189,410
14.62633452,-0.12,-1.35,-0.14,,,,,,,,,0.035587189,411
14.66192171,-0.26,-0.7,-0.29,,,,,,,,,0.035587189,412
14.6975089,-0.23,-0.31,-0.25,,,,,,,,,0.035587189,413
14.73309609,-0.3,-1.15,-0.16,,,,,,,,,0.035587189,414
14.76868327,-0.18,-0.77,-0.27,,,,,,,,,0.035587189,415
14.80427046,-0.09,-1.23,-0.33,,,,,,,,,0.035587189,416
14.83985765,-0.26,-1.22,-0.01,,,,,,,,,0.035587189,417
14.87544484,-0.05,-0.94,-0.16,,,,,,,,,0.035587189,418
14.91103203,-0.18,-0.84,-0.35,,,,,,,,,0.035587189,419
14.94661922,-0.27,-1.24,-0.21,,,,,,,,,0.035587189,420
14.98220641,-0.14,-1,-0.16,,,,,,,,,0.035587189,421
15.01779359,-0.18,-1.39,-0.13,,,,,,,,,0.035587189,422
15.05338078,-0.12,-0.72,-0.3,,,,,,,,,0.035587189,423
15.08896797,-0.07,-0.78,-0.31,,,,,,,,,0.035587189,424
15.12455516,-0.25,-0.98,-0.04,,,,,,,,,0.035587189,425
15.16014235,-0.46,-0.58,-0.21,,,,,,,,,0.035587189,426
15.19572954,-0.11,-0.67,-0.21,,,,,,,,,0.035587189,427
15.23131673,-0.07,-1.23,-0.17,,,,,,,,,0.035587189,428
15.26690391,-0.25,-1.25,-0.09,,,,,,,,,0.035587189,429
15.3024911,-0.08,-1.28,-0.31,,,,,,,,,0.035587189,430
15.33807829,-0.25,-1.17,-0.27,,,,,,,,,0.035587189,431
15.37366548,-0.05,-0.7,-0.32,,,,,,,,,0.035587189,432
15.40925267,-0.06,-0.77,-0.14,,,,,,,,,0.035587189,433
15.44483986,-0.23,-1.08,-0.11,,,,,,,,,0.035587189,434
15.48042705,-0.13,-1.09,-0.23,,,,,,,,,0.035587189,435
15.51601423,-0.37,-0.69,-0.25,,,,,,,,,0.035587189,436
15.55160142,-0.2,-1.29,-0.24,,,,,,,,,0.035587189,437
15.58718861,-0.32,-1.15,-0.13,,,,,,,,,0.035587189,438
15.6227758,-0.25,-0.7,-0.17,,,,,,,,,0.035587189,439
15.65836299,-0.06,-1.21,-0.26,,,,,,,,,0.035587189,440
15.69395018,-0.2,-1,-0.16,,,,,,,,,0.035587189,441
15.72953737,-0.2,-0.67,-0.24,,,,,,,,,0.035587189,442
15.76512456,-0.23,-0.68,-0.27,,,,,,,,,0.035587189,443
15.80071174,-0.25,-0.94,-0.2,,,,,,,,,0.035587189,444
15.83629893,-0.17,-0.98,-0.18,,,,,,,,,0.035587189,445
15.87188612,0.02,-1.09,-0.24,,,,,,,,,0.035587189,446
15.90747331,-0.27,-1.44,-0.14,,,,,,,,,0.035587189,447
15.9430605,-0.28,-0.96,-0.21,,,,,,,,,0.035587189,448
15.97864769,-0.29,-1.01,-0.22,,,,,,,,,0.035587189,449
16.01423488,-0.08,-1.02,-0.36,,,,,,,,,0.035587189,450
16.04982206,-0.23,-0.64,-0.32,,,,,,,,,0.035587189,451
16.08540925,-0.14,-1.07,-0.08,,,,,,,,,0.035587189,452
16.12099644,-0.32,-1.05,-0.07,,,,,,,,,0.035587189,453
16.15658363,-0.16,-0.82,-0.27,,,,,,,,,0.035587189,454
16.19217082,-0.2,-0.86,-0.25,,,,,,,,,0.035587189,455
16.22775801,-0.34,-1.24,-0.17,,,,,,,,,0.035587189,456
16.2633452,-0.13,-1.27,-0.16,,,,,,,,,0.035587189,457
16.29893238,-0.09,-1.09,-0.22,,,,,,,,,0.035587189,458
16.33451957,-0.05,-1.09,-0.32,,,,,,,,,0.035587189,459
16.37010676,-0.19,-0.59,-0.25,,,,,,,,,0.035587189,460
16.40569395,-0.22,-1.04,-0.32,,,,,,,,,0.035587189,461
16.44128114,-0.15,-0.8,-0.17,,,,,,,,,0.035587189,462
16.47686833,-0.25,-0.94,-0.23,,,,,,,,,0.035587189,463
16.51245552,-0.2,-0.86,-0.3,,,,,,,,,0.035587189,464
16.5480427,-0.31,-1.25,-0.15,,,,,,,,,0.035587189,465
16.58362989,-0.05,-1.01,-0.2,,,,,,,,,0.035587189,466
16.61921708,0.01,-1.09,-0.31,,,,,,,,,0.035587189,467
16.65480427,-0.15,-1.38,-0.29,,,,,,,,,0.035587189,468
16.69039146,-0.08,-0.74,-0.09,,,,,,,,,0.035587189,469
16.72597865,-0.17,-0.92,-0.19,,,,,,,,,0.035587189,470
16.76156584,-0.2,-1.21,-0.02,,,,,,,,,0.035587189,471
16.79715302,-0.13,-0.79,-0.19,,,,,,,,,0.035587189,472
16.83274021,-0.26,-0.77,-0.2,,,,,,,,,0.035587189,473
16.8683274,-0.25,-0.66,-0.14,,,,,,,,,0.035587189,474
16.90391459,-0.29,-1.13,-0.15,,,,,,,,,0.035587189,475
16.93950178,-0.29,-1.09,-0.11,,,,,,,,,0.035587189,476
16.97508897,-0.14,-1.13,-0.3,,,,,,,,,0.035587189,477
17.01067616,-0.15,-0.64,-0.37,,,,,,,,,0.035587189,478
17.04626335,-0.28,-0.72,-0.12,,,,,,,,,0.035587189,479
17.08185053,-0.33,-1.21,-0.12,,,,,,,,,0.035587189,480
17.11743772,-0.07,-0.97,-0.26,,,,,,,,,0.035587189,481
17.15302491,-0.12,-0.2,-0.26,,,,,,,,,0.035587189,482
17.1886121,-0.21,-1.2,-0.25,,,,,,,,,0.035587189,483
17.22419929,-0.35,-1.25,-0.16,,,,,,,,,0.035587189,484
17.25978648,-0.24,-1.03,-0.2,,,,,,,,,0.035587189,485
17.29537367,-0.19,-1.09,-0.15,,,,,,,,,0.035587189,486
17.33096085,-0.19,-0.67,-0.28,,,,,,,,,0.035587189,487
17.36654804,-0.12,-0.63,-0.36,,,,,,,,,0.035587189,488
17.40213523,-0.01,-1.07,-0.34,,,,,,,,,0.035587189,489
17.43772242,-0.34,-1.09,-0.05,,,,,,,,,0.035587189,490
17.47330961,-0.16,-1.26,-0.13,,,,,,,,,0.035587189,491
17.5088968,-0.24,-1.14,-0.12,,,,,,,,,0.035587189,492
17.54448399,-0.13,-1.23,-0.27,,,,,,,,,0.035587189,493
17.58007117,-0.03,-0.88,-0.35,,,,,,,,,0.035587189,494
17.61565836,-0.32,-0.62,-0.14,,,,,,,,,0.035587189,495
17.65124555,-0.27,-1.32,-0.18,,,,,,,,,0.035587189,496
17.68683274,-0.12,-1.36,-0.16,,,,,,,,,0.035587189,497
17.72241993,-0.27,-1.33,-0.17,,,,,,,,,0.035587189,498
17.75800712,-0.11,-0.69,-0.25,,,,,,,,,0.035587189,499
17.79359431,-0.3,-1.04,-0.25,,,,,,,,,0.035587189,500
17.82918149,-0.11,-0.82,-0.16,,,,,,,,,0.035587189,501
17.86476868,-0.09,-1.17,-0.21,,,,,,,,,0.035587189,502
17.90035587,-0.12,-1.16,-0.31,,,,,,,,,0.035587189,503
17.93594306,-0.16,-1.14,-0.2,,,,,,,,,0.035587189,504
17.97153025,-0.15,-0.76,-0.25,,,,,,,,,0.035587189,505
18.00711744,-0.35,-1.3,-0.15,,,,,,,,,0.035587189,506
18.04270463,-0.2,-1.3,-0.21,,,,,,,,,0.035587189,507
18.07829181,-0.13,-1.05,-0.27,,,,,,,,,0.035587189,508
18.113879,-0.11,-1.21,-0.29,,,,,,,,,0.035587189,509
18.14946619,-0.21,-0.86,-0.1,,,,,,,,,0.035587189,510
18.18505338,-0.4,-0.67,-0.19,,,,,,,,,0.035587189,511
18.22064057,-0.2,-1.21,-0.16,,,,,,,,,0.035587189,512
18.25622776,-0.16,-1.09,-0.23,,,,,,,,,0.035587189,513
18.29181495,-0.1,-0.83,-0.22,,,,,,,,,0.035587189,514
18.32740214,-0.14,-0.95,-0.28,,,,,,,,,0.035587189,515
18.36298932,-0.36,-1.35,-0.25,,,,,,,,,0.035587189,516
18.39857651,-0.11,-1.25,-0.16,,,,,,,,,0.035587189,517
18.4341637,-0.3,-0.97,-0.2,,,,,,,,,0.035587189,518
18.46975089,-0.24,-0.67,-0.15,,,,,,,,,0.035587189,519
18.50533808,-0.23,-0.69,-0.16,,,,,,,,,0.035587189,520
18.54092527,-0.24,-0.93,-0.23,,,,,,,,,0.035587189,521
18.57651246,-0.05,-0.98,-0.22,,,,,,,,,0.035587189,522
18.61209964,-0.07,-0.79,-0.29,,,,,,,,,0.035587189,523
18.64768683,-0.38,-1.19,-0.17,,,,,,,,,0.035587189,524
18.68327402,-0.22,-0.96,-0.13,,,,,,,,,0.035587189,525
18.71886121,-0.25,-1.33,-0.16,,,,,,,,,0.035587189,526
18.7544484,-0.18,-1.14,-0.28,,,,,,,,,0.035587189,527
18.79003559,-0.21,-0.84,-0.18,,,,,,,,,0.035587189,528
18.82562278,-0.25,-1.07,-0.18,,,,,,,,,0.035587189,529
18.86120996,-0.32,-0.87,-0.12,,,,,,,,,0.035587189,530
18.89679715,-0.07,-1.16,-0.25,,,,,,,,,0.035587189,531
18.93238434,-0.3,-1.16,-0.2,,,,,,,,,0.035587189,532
18.96797153,-0.23,-1,-0.23,,,,,,,,,0.035587189,533
19.00355872,-0.16,-0.89,-0.25,,,,,,,,,0.035587189,534
19.03914591,-0.17,-1.15,-0.12,,,,,,,,,0.035587189,535
19.0747331,-0.16,-0.93,-0.23,,,,,,,,,0.035587189,536
19.11032028,-0.23,-1.13,-0.26,,,,,,,,,0.035587189,537
19.14590747,-0.14,-0.66,-0.25,,,,,,,,,0.035587189,538
19.18149466,-0.13,-0.78,-0.26,,,,,,,,,0.035587189,539
19.21708185,-0.42,-1.14,-0.22,,,,,,,,,0.035587189,540
19.25266904,-0.14,-1.09,-0.23,,,,,,,,,0.035587189,541
19.28825623,-0.23,-0.95,-0.29,,,,,,,,,0.035587189,542
19.32384342,-0.32,-1.21,-0.18,,,,,,,,,0.035587189,543
19.3594306,-0.31,-1.22,-0.19,,,,,,,,,0.035587189,544
19.39501779,-0.16,-0.78,-0.21,,,,,,,,,0.035587189,545
19.43060498,-0.03,-1.29,-0.14,,,,,,,,,0.035587189,546
19.46619217,-0.14,-0.53,-0.19,,,,,,,,,0.035587189,547
19.50177936,-0.07,-1.02,-0.23,,,,,,,,,0.035587189,548
19.53736655,-0.18,-1.29,-0.23,,,,,,,,,0.035587189,549
19.57295374,-0.06,-0.72,-0.22,,,,,,,,,0.035587189,550
19.60854093,-0.02,-0.49,-0.21,,,,,,,,,0.035587189,551
19.64412811,-0.35,-1.18,-0.14,,,,,,,,,0.035587189,552
19.6797153,-0.17,-0.89,-0.19,,,,,,,,,0.035587189,553
19.71530249,-0.23,-0.83,-0.17,,,,,,,,,0.035587189,554
19.75088968,-0.23,-0.81,-0.27,,,,,,,,,0.035587189,555
19.78647687,-0.25,-1.01,-0.18,,,,,,,,,0.035587189,556
19.82206406,-0.19,-0.98,-0.28,,,,,,,,,0.035587189,557
19.85765125,-0.16,-0.74,-0.26,,,,,,,,,0.035587189,558
19.89323843,-0.2,-1.07,-0.17,,,,,,,,,0.035587189,559
19.92882562,-0.05,-0.92,-0.16,,,,,,,,,0.035587189,560
19.96441281,0.04,-0.82,-0.27,,,,,,,,,0.035587189,561
20,-0.15,-1.51,0,,,,,,,,,0.035587189,562
